yr,r,g,units,value
2007,il,hos,billions of us dollars (USD),62.98
2007,il,hou,billions of us dollars (USD),78.9339
2007,il,ins,billions of us dollars (USD),31.9798
2007,il,leg,billions of us dollars (USD),41.9363
2007,il,man,billions of us dollars (USD),41.9363
2007,il,mch,billions of us dollars (USD),8.0543
2007,il,min,billions of us dollars (USD),11.7526
2007,il,mmf,billions of us dollars (USD),8.0543
2007,il,mot,billions of us dollars (USD),16.4024
2007,il,mov,billions of us dollars (USD),41.9363
2007,il,mvt,billions of us dollars (USD),16.4024
2007,il,nmp,billions of us dollars (USD),8.0543
2007,il,nrs,billions of us dollars (USD),62.98
2007,il,oil,billions of us dollars (USD),11.7526
2007,il,ore,billions of us dollars (USD),78.9339
2007,il,osv,billions of us dollars (USD),41.9363
2007,il,ote,billions of us dollars (USD),16.4024
2007,il,oth,billions of us dollars (USD),52.4291
2007,il,otr,billions of us dollars (USD),14.5045
2007,il,ott,billions of us dollars (USD),32.0648
2007,il,pet,billions of us dollars (USD),8.0543
2007,il,pip,billions of us dollars (USD),14.5045
2007,il,pla,billions of us dollars (USD),8.0543
2007,il,pmt,billions of us dollars (USD),8.0543
2007,il,ppd,billions of us dollars (USD),8.0543
2007,il,pri,billions of us dollars (USD),8.0543
2007,il,pub,billions of us dollars (USD),41.9363
2007,il,rec,billions of us dollars (USD),16.8166
2007,il,res,billions of us dollars (USD),26.2548
2007,il,rnt,billions of us dollars (USD),16.8166
2007,il,sec,billions of us dollars (USD),31.9798
2007,il,sle,billions of us dollars (USD),52.4291
2007,il,slg,billions of us dollars (USD),52.4291
2007,il,smn,billions of us dollars (USD),32.0648
2007,il,soc,billions of us dollars (USD),62.98
2007,il,tex,billions of us dollars (USD),14.5046
2007,il,trk,billions of us dollars (USD),14.5045
2007,il,trn,billions of us dollars (USD),14.5045
2007,il,tsv,billions of us dollars (USD),41.9363
2007,il,use,billions of us dollars (USD),52.4291
2007,il,uti,billions of us dollars (USD),78.9339
2007,il,wht,billions of us dollars (USD),8.0543
2007,il,wpd,billions of us dollars (USD),11.4777
2007,il,wrh,billions of us dollars (USD),41.9363
2007,il,wst,billions of us dollars (USD),78.9339
2007,il,wtt,billions of us dollars (USD),14.5045
2007,in,adm,billions of us dollars (USD),13.7074
2007,in,agr,billions of us dollars (USD),14.8023
2007,in,air,billions of us dollars (USD),5.5899
2007,in,alt,billions of us dollars (USD),5.6291
2007,in,amb,billions of us dollars (USD),31.7142
2007,in,amd,billions of us dollars (USD),7.5759
2007,in,art,billions of us dollars (USD),7.5759
2007,in,bnk,billions of us dollars (USD),10.8552
2007,in,brd,billions of us dollars (USD),13.7074
2007,in,cep,billions of us dollars (USD),6.0329
2007,in,che,billions of us dollars (USD),2.9567
2007,in,com,billions of us dollars (USD),13.7074
2007,in,con,billions of us dollars (USD),2.9567
2007,in,dat,billions of us dollars (USD),13.7074
2007,in,edu,billions of us dollars (USD),111.2362
2007,in,eec,billions of us dollars (USD),6.0329
2007,in,fbp,billions of us dollars (USD),14.8023
2007,in,fbt,billions of us dollars (USD),14.8023
2007,in,fdd,billions of us dollars (USD),18.34
2007,in,fen,billions of us dollars (USD),18.34
2007,in,fin,billions of us dollars (USD),10.8552
2007,in,fmt,billions of us dollars (USD),2.9567
2007,in,fnd,billions of us dollars (USD),18.34
2007,in,fof,billions of us dollars (USD),6.0329
2007,in,fpd,billions of us dollars (USD),5.0708
2007,in,gmt,billions of us dollars (USD),15.3803
2007,in,grd,billions of us dollars (USD),5.5899
2007,in,hos,billions of us dollars (USD),31.7142
2007,in,hou,billions of us dollars (USD),30.7681
2007,in,ins,billions of us dollars (USD),10.8552
2007,in,leg,billions of us dollars (USD),13.7074
2007,in,man,billions of us dollars (USD),13.7074
2007,in,mch,billions of us dollars (USD),2.9567
2007,in,min,billions of us dollars (USD),9.288
2007,in,mmf,billions of us dollars (USD),2.9567
2007,in,mot,billions of us dollars (USD),7.8219
2007,in,mov,billions of us dollars (USD),13.7074
2007,in,mvt,billions of us dollars (USD),7.8219
2007,in,nmp,billions of us dollars (USD),2.9567
2007,in,nrs,billions of us dollars (USD),31.7142
2007,in,oil,billions of us dollars (USD),9.288
2007,in,ore,billions of us dollars (USD),30.7681
2007,in,osv,billions of us dollars (USD),13.7074
2007,in,ote,billions of us dollars (USD),7.8219
2007,in,oth,billions of us dollars (USD),18.34
2007,in,otr,billions of us dollars (USD),5.5899
2007,in,ott,billions of us dollars (USD),15.3803
2007,in,pet,billions of us dollars (USD),2.9567
2007,in,pip,billions of us dollars (USD),5.5899
2007,in,pla,billions of us dollars (USD),2.9567
2007,in,pmt,billions of us dollars (USD),2.9567
2007,in,ppd,billions of us dollars (USD),2.9567
2007,in,pri,billions of us dollars (USD),2.9567
2007,in,pub,billions of us dollars (USD),13.7074
2007,in,rec,billions of us dollars (USD),7.5759
2007,in,res,billions of us dollars (USD),11.0255
2007,in,rnt,billions of us dollars (USD),7.5759
2007,in,sec,billions of us dollars (USD),10.8552
2007,in,sle,billions of us dollars (USD),18.34
2007,in,slg,billions of us dollars (USD),18.34
2007,in,smn,billions of us dollars (USD),15.3803
2007,in,soc,billions of us dollars (USD),31.7142
2007,in,tex,billions of us dollars (USD),5.6291
2007,in,trk,billions of us dollars (USD),5.5899
2007,in,trn,billions of us dollars (USD),5.5899
2007,in,tsv,billions of us dollars (USD),13.7074
2007,in,use,billions of us dollars (USD),18.34
2007,in,uti,billions of us dollars (USD),30.7681
2007,in,wht,billions of us dollars (USD),2.9567
2007,in,wpd,billions of us dollars (USD),5.0708
2007,in,wrh,billions of us dollars (USD),13.7074
2007,in,wst,billions of us dollars (USD),30.7681
2007,in,wtt,billions of us dollars (USD),5.5899
2007,ks,adm,billions of us dollars (USD),6.7507
2007,ks,agr,billions of us dollars (USD),7.2234
2007,ks,air,billions of us dollars (USD),2.2382
2007,ks,alt,billions of us dollars (USD),2.4301
2007,ks,amb,billions of us dollars (USD),13.3913
2007,ks,amd,billions of us dollars (USD),3.5389
2007,ks,art,billions of us dollars (USD),3.5389
2007,ks,bnk,billions of us dollars (USD),5.9761
2007,ks,brd,billions of us dollars (USD),6.7507
2007,ks,cep,billions of us dollars (USD),2.7481
2007,ks,che,billions of us dollars (USD),1.3302
2007,ks,com,billions of us dollars (USD),6.7507
2007,ks,con,billions of us dollars (USD),1.3302
2007,ks,dat,billions of us dollars (USD),6.7507
2007,ks,edu,billions of us dollars (USD),50.1042
2007,ks,eec,billions of us dollars (USD),2.7481
2007,ks,fbp,billions of us dollars (USD),7.2234
2007,ks,fbt,billions of us dollars (USD),7.2234
2007,ks,fdd,billions of us dollars (USD),7.998
2007,ks,fen,billions of us dollars (USD),7.998
2007,ks,fin,billions of us dollars (USD),5.9761
2007,ks,fmt,billions of us dollars (USD),1.3302
2007,ks,fnd,billions of us dollars (USD),7.998
2007,ks,fof,billions of us dollars (USD),2.7481
2007,ks,fpd,billions of us dollars (USD),2.5861
2007,ks,gmt,billions of us dollars (USD),6.7766
2007,ks,grd,billions of us dollars (USD),2.2382
2007,ks,hos,billions of us dollars (USD),13.3913
2007,ks,hou,billions of us dollars (USD),13.6253
2007,ks,ins,billions of us dollars (USD),5.9761
2007,ks,leg,billions of us dollars (USD),6.7507
2007,ks,man,billions of us dollars (USD),6.7507
2007,ks,mch,billions of us dollars (USD),1.3302
2007,ks,min,billions of us dollars (USD),3.257
2007,ks,mmf,billions of us dollars (USD),1.3302
2007,ks,mot,billions of us dollars (USD),3.6181
2007,ks,mov,billions of us dollars (USD),6.7507
2007,ks,mvt,billions of us dollars (USD),3.6181
2007,ks,nmp,billions of us dollars (USD),1.3302
2007,ks,nrs,billions of us dollars (USD),13.3913
2007,ks,oil,billions of us dollars (USD),3.257
2007,ks,ore,billions of us dollars (USD),13.6253
2007,ks,osv,billions of us dollars (USD),6.7507
2007,ks,ote,billions of us dollars (USD),3.6181
2007,ks,oth,billions of us dollars (USD),7.998
2007,ks,otr,billions of us dollars (USD),2.2382
2007,ks,ott,billions of us dollars (USD),6.7766
2007,ks,pet,billions of us dollars (USD),1.3302
2007,ks,pip,billions of us dollars (USD),2.2382
2007,ks,pla,billions of us dollars (USD),1.3302
2007,ks,pmt,billions of us dollars (USD),1.3302
2007,ks,ppd,billions of us dollars (USD),1.3302
2007,ks,pri,billions of us dollars (USD),1.3302
2007,ks,pub,billions of us dollars (USD),6.7507
2007,ks,rec,billions of us dollars (USD),3.5389
2007,ks,res,billions of us dollars (USD),4.5838
2007,ks,rnt,billions of us dollars (USD),3.5389
2007,ks,sec,billions of us dollars (USD),5.9761
2007,ks,sle,billions of us dollars (USD),7.998
2007,ks,slg,billions of us dollars (USD),7.998
2007,ks,smn,billions of us dollars (USD),6.7766
2007,ks,soc,billions of us dollars (USD),13.3913
2007,ks,tex,billions of us dollars (USD),2.4301
2007,ks,trk,billions of us dollars (USD),2.2382
2007,ks,trn,billions of us dollars (USD),2.2382
2007,ks,tsv,billions of us dollars (USD),6.7507
2007,ks,use,billions of us dollars (USD),7.998
2007,ks,uti,billions of us dollars (USD),13.6253
2007,ks,wht,billions of us dollars (USD),1.3302
2007,ks,wpd,billions of us dollars (USD),2.5861
2007,ks,wrh,billions of us dollars (USD),6.7507
2007,ks,wst,billions of us dollars (USD),13.6253
2007,ks,wtt,billions of us dollars (USD),2.2382
2007,ky,adm,billions of us dollars (USD),7.5626
2007,ky,agr,billions of us dollars (USD),10.3845
2007,ky,air,billions of us dollars (USD),2.5959
2007,ky,alt,billions of us dollars (USD),3.4611
2007,ky,amb,billions of us dollars (USD),19.8758
2007,ky,amd,billions of us dollars (USD),4.3096
2007,ky,art,billions of us dollars (USD),4.3096
2007,ky,bnk,billions of us dollars (USD),6.3326
2007,ky,brd,billions of us dollars (USD),7.5626
2007,ky,cep,billions of us dollars (USD),3.4727
2007,ky,che,billions of us dollars (USD),1.8014
2007,ky,com,billions of us dollars (USD),7.5626
2007,ky,con,billions of us dollars (USD),1.8014
2007,ky,dat,billions of us dollars (USD),7.5626
2007,ky,edu,billions of us dollars (USD),65.2473
2007,ky,eec,billions of us dollars (USD),3.4727
2007,ky,fbp,billions of us dollars (USD),10.3845
2007,ky,fbt,billions of us dollars (USD),10.3845
2007,ky,fdd,billions of us dollars (USD),11.396
2007,ky,fen,billions of us dollars (USD),11.396
2007,ky,fin,billions of us dollars (USD),6.3326
2007,ky,fmt,billions of us dollars (USD),1.8014
2007,ky,fnd,billions of us dollars (USD),11.396
2007,ky,fof,billions of us dollars (USD),3.4727
2007,ky,fpd,billions of us dollars (USD),3.152
2007,ky,gmt,billions of us dollars (USD),11.1701
2007,ky,grd,billions of us dollars (USD),2.5959
2007,ky,hos,billions of us dollars (USD),19.8758
2007,ky,hou,billions of us dollars (USD),17.5455
2007,ky,ins,billions of us dollars (USD),6.3326
2007,ky,leg,billions of us dollars (USD),7.5626
2007,ky,man,billions of us dollars (USD),7.5626
2007,ky,mch,billions of us dollars (USD),1.8014
2007,ky,min,billions of us dollars (USD),5.7004
2007,ky,mmf,billions of us dollars (USD),1.8014
2007,ky,mot,billions of us dollars (USD),4.835
2007,ky,mov,billions of us dollars (USD),7.5626
2007,ky,mvt,billions of us dollars (USD),4.835
2007,ky,nmp,billions of us dollars (USD),1.8014
2007,ky,nrs,billions of us dollars (USD),19.8758
2007,ky,oil,billions of us dollars (USD),5.7004
2007,ky,ore,billions of us dollars (USD),17.5455
2007,ky,osv,billions of us dollars (USD),7.5626
2007,ky,ote,billions of us dollars (USD),4.835
2007,ky,oth,billions of us dollars (USD),11.396
2007,ky,otr,billions of us dollars (USD),2.5959
2007,ky,ott,billions of us dollars (USD),11.1701
2007,ky,pet,billions of us dollars (USD),1.8014
2007,ky,pip,billions of us dollars (USD),2.5959
2007,ky,pla,billions of us dollars (USD),1.8014
2007,ky,pmt,billions of us dollars (USD),1.8014
2007,ky,ppd,billions of us dollars (USD),1.8014
2007,ky,pri,billions of us dollars (USD),1.8014
2007,ky,pub,billions of us dollars (USD),7.5626
2007,ky,rec,billions of us dollars (USD),4.3096
2007,ky,res,billions of us dollars (USD),7.0252
2007,ky,rnt,billions of us dollars (USD),4.3096
2007,ky,sec,billions of us dollars (USD),6.3326
2007,ky,sle,billions of us dollars (USD),11.396
2007,ky,slg,billions of us dollars (USD),11.396
2007,ky,smn,billions of us dollars (USD),11.1701
2007,ky,soc,billions of us dollars (USD),19.8758
2007,ky,tex,billions of us dollars (USD),3.4611
2007,ky,trk,billions of us dollars (USD),2.5959
2007,ky,trn,billions of us dollars (USD),2.5959
2007,ky,tsv,billions of us dollars (USD),7.5626
2007,ky,use,billions of us dollars (USD),11.396
2007,ky,uti,billions of us dollars (USD),17.5455
2007,ky,wht,billions of us dollars (USD),1.8014
2007,ky,wpd,billions of us dollars (USD),3.152
2007,ky,wrh,billions of us dollars (USD),7.5626
2007,ky,wst,billions of us dollars (USD),17.5455
2007,ky,wtt,billions of us dollars (USD),2.5959
2007,la,adm,billions of us dollars (USD),7.2458
2007,la,agr,billions of us dollars (USD),10.3866
2007,la,air,billions of us dollars (USD),2.7827
2007,la,alt,billions of us dollars (USD),4.3187
2007,la,amb,billions of us dollars (USD),20.4049
2007,la,amd,billions of us dollars (USD),4.3777
2007,la,art,billions of us dollars (USD),4.3777
2007,la,bnk,billions of us dollars (USD),8.557
2007,la,brd,billions of us dollars (USD),7.2458
2007,la,cep,billions of us dollars (USD),4.2347
2007,la,che,billions of us dollars (USD),1.8532
2007,la,com,billions of us dollars (USD),7.2458
2007,la,con,billions of us dollars (USD),1.8532
2007,la,dat,billions of us dollars (USD),7.2458
2007,la,edu,billions of us dollars (USD),71.8707
2007,la,eec,billions of us dollars (USD),4.2347
2007,la,fbp,billions of us dollars (USD),10.3866
2007,la,fbt,billions of us dollars (USD),10.3866
2007,la,fdd,billions of us dollars (USD),8.883
2007,la,fen,billions of us dollars (USD),8.883
2007,la,fin,billions of us dollars (USD),8.557
2007,la,fmt,billions of us dollars (USD),1.8532
2007,la,fnd,billions of us dollars (USD),8.883
2007,la,fof,billions of us dollars (USD),4.2347
2007,la,fpd,billions of us dollars (USD),4.2671
2007,la,gmt,billions of us dollars (USD),11.1453
2007,la,grd,billions of us dollars (USD),2.7827
2007,la,hos,billions of us dollars (USD),20.4049
2007,la,hou,billions of us dollars (USD),19.9576
2007,la,ins,billions of us dollars (USD),8.557
2007,la,leg,billions of us dollars (USD),7.2458
2007,la,man,billions of us dollars (USD),7.2458
2007,la,mch,billions of us dollars (USD),1.8532
2007,la,min,billions of us dollars (USD),5.4955
2007,la,mmf,billions of us dollars (USD),1.8532
2007,la,mot,billions of us dollars (USD),6.6759
2007,la,mov,billions of us dollars (USD),7.2458
2007,la,mvt,billions of us dollars (USD),6.6759
2007,la,nmp,billions of us dollars (USD),1.8532
2007,la,nrs,billions of us dollars (USD),20.4049
2007,la,oil,billions of us dollars (USD),5.4955
2007,la,ore,billions of us dollars (USD),19.9576
2007,la,osv,billions of us dollars (USD),7.2458
2007,la,ote,billions of us dollars (USD),6.6759
2007,la,oth,billions of us dollars (USD),8.883
2007,la,otr,billions of us dollars (USD),2.7827
2007,la,ott,billions of us dollars (USD),11.1453
2007,la,pet,billions of us dollars (USD),1.8532
2007,la,pip,billions of us dollars (USD),2.7827
2007,la,pla,billions of us dollars (USD),1.8532
2007,la,pmt,billions of us dollars (USD),1.8532
2007,la,ppd,billions of us dollars (USD),1.8532
2007,la,pri,billions of us dollars (USD),1.8532
2007,la,pub,billions of us dollars (USD),7.2458
2007,la,rec,billions of us dollars (USD),4.3777
2007,la,res,billions of us dollars (USD),8.545
2007,la,rnt,billions of us dollars (USD),4.3777
2007,la,sec,billions of us dollars (USD),8.557
2007,la,sle,billions of us dollars (USD),8.883
2007,la,slg,billions of us dollars (USD),8.883
2007,la,smn,billions of us dollars (USD),11.1453
2007,la,soc,billions of us dollars (USD),20.4049
2007,la,tex,billions of us dollars (USD),4.3187
2007,la,trk,billions of us dollars (USD),2.7827
2007,la,trn,billions of us dollars (USD),2.7827
2007,la,tsv,billions of us dollars (USD),7.2458
2007,la,use,billions of us dollars (USD),8.883
2007,la,uti,billions of us dollars (USD),19.9576
2007,la,wht,billions of us dollars (USD),1.8532
2007,la,wpd,billions of us dollars (USD),4.2671
2007,la,wrh,billions of us dollars (USD),7.2458
2007,la,wst,billions of us dollars (USD),19.9576
2007,la,wtt,billions of us dollars (USD),2.7827
2007,ma,adm,billions of us dollars (USD),24.6497
2007,ma,agr,billions of us dollars (USD),18.3981
2007,ma,air,billions of us dollars (USD),7.9002
2007,ma,alt,billions of us dollars (USD),8.4401
2007,ma,amb,billions of us dollars (USD),45.0168
2007,ma,amd,billions of us dollars (USD),10.3426
2007,ma,art,billions of us dollars (USD),10.3426
2007,ma,bnk,billions of us dollars (USD),22.7013
2007,ma,brd,billions of us dollars (USD),24.6497
2007,ma,cep,billions of us dollars (USD),9.3116
2007,ma,che,billions of us dollars (USD),4.9087
2007,ma,com,billions of us dollars (USD),24.6497
2007,ma,con,billions of us dollars (USD),4.9087
2007,ma,dat,billions of us dollars (USD),24.6497
2007,ma,edu,billions of us dollars (USD),178.8227
2007,ma,eec,billions of us dollars (USD),9.3116
2007,ma,fbp,billions of us dollars (USD),18.3981
2007,ma,fbt,billions of us dollars (USD),18.3981
2007,ma,fdd,billions of us dollars (USD),29.289
2007,ma,fen,billions of us dollars (USD),29.289
2007,ma,fin,billions of us dollars (USD),22.7013
2007,ma,fmt,billions of us dollars (USD),4.9087
2007,ma,fnd,billions of us dollars (USD),29.289
2007,ma,fof,billions of us dollars (USD),9.3116
2007,ma,fpd,billions of us dollars (USD),6.9154
2007,ma,gmt,billions of us dollars (USD),18.9595
2007,ma,grd,billions of us dollars (USD),7.9002
2007,ma,hos,billions of us dollars (USD),45.0168
2007,ma,hou,billions of us dollars (USD),52.3657
2007,ma,ins,billions of us dollars (USD),22.7013
2007,ma,leg,billions of us dollars (USD),24.6497
