yr,g,s,units,value
2012,sfw_pub,sfw_pub,billions of us dollars (USD),139.07
2012,sfw_pub,supply,billions of us dollars (USD),202.136
2012,sfw_pub,sys_com,billions of us dollars (USD),0.313
2012,sfw_pub,tax,billions of us dollars (USD),4.243
2012,sfw_pub,taxlessubsidies,billions of us dollars (USD),4.243
2012,sfw_pub,trdtrn,billions of us dollars (USD),49.911
2012,sfw_pub,trncost,billions of us dollars (USD),1.447
2012,sgn_mmf,basicsupply,billions of us dollars (USD),8.157
2012,sgn_mmf,duties,billions of us dollars (USD),0.006
2012,sgn_mmf,imports,billions of us dollars (USD),0.226
2012,sgn_mmf,margins,billions of us dollars (USD),2.431
2012,sgn_mmf,off_fpd,billions of us dollars (USD),0.01
2012,sgn_mmf,ofm_mmf,billions of us dollars (USD),0.011
2012,sgn_mmf,omm_mmf,billions of us dollars (USD),0.013
2012,sgn_mmf,opm_pla,billions of us dollars (USD),0.009
2012,sgn_mmf,output,billions of us dollars (USD),7.932
2012,sgn_mmf,pri_pri,billions of us dollars (USD),0.313
2012,sgn_mmf,sgn_mmf,billions of us dollars (USD),7.552
2012,sgn_mmf,shv_fpd,billions of us dollars (USD),0.023
2012,sgn_mmf,supply,billions of us dollars (USD),11.783
2012,sgn_mmf,tax,billions of us dollars (USD),0.036
2012,sgn_mmf,taxlessubsidies,billions of us dollars (USD),0.042
2012,sgn_mmf,trdtrn,billions of us dollars (USD),3.584
2012,sgn_mmf,trncost,billions of us dollars (USD),1.153
2012,shn_pet,basicsupply,billions of us dollars (USD),10.625
2012,shn_pet,imports,billions of us dollars (USD),0.279
2012,shn_pet,margins,billions of us dollars (USD),0.715
2012,shn_pet,ocp_nmp,billions of us dollars (USD),0.003
2012,shn_pet,output,billions of us dollars (USD),10.346
2012,shn_pet,pav_pet,billions of us dollars (USD),0.018
2012,shn_pet,ref_pet,billions of us dollars (USD),0.189
2012,shn_pet,shn_pet,billions of us dollars (USD),10.133
2012,shn_pet,supply,billions of us dollars (USD),12.021
2012,shn_pet,tax,billions of us dollars (USD),0.109
2012,shn_pet,taxlessubsidies,billions of us dollars (USD),0.109
2012,shn_pet,trdtrn,billions of us dollars (USD),1.287
2012,shn_pet,trncost,billions of us dollars (USD),0.572
2012,shn_pet,ure_pla,billions of us dollars (USD),0.003
2012,shp_ote,basicsupply,billions of us dollars (USD),22.352
2012,shp_ote,bot_ote,billions of us dollars (USD),0.01
2012,shp_ote,imports,billions of us dollars (USD),0.666
2012,shp_ote,margins,billions of us dollars (USD),0.944
2012,shp_ote,mlt_ote,billions of us dollars (USD),0.007
2012,shp_ote,mtt_fmt,billions of us dollars (USD),0.006
2012,shp_ote,output,billions of us dollars (USD),21.686
2012,shp_ote,shp_ote,billions of us dollars (USD),21.663
2012,shp_ote,supply,billions of us dollars (USD),23.546
2012,shp_ote,tax,billions of us dollars (USD),0.039
2012,shp_ote,taxlessubsidies,billions of us dollars (USD),0.039
2012,shp_ote,trdtrn,billions of us dollars (USD),1.155
2012,shp_ote,trncost,billions of us dollars (USD),0.21
2012,shv_fpd,aud_cep,billions of us dollars (USD),0.001
2012,shv_fpd,basicsupply,billions of us dollars (USD),11.451
2012,shv_fpd,cab_fpd,billions of us dollars (USD),0.143
2012,shv_fpd,hdw_fmt,billions of us dollars (USD),0.008
2012,shv_fpd,ifm_fpd,billions of us dollars (USD),0.104
2012,shv_fpd,imports,billions of us dollars (USD),4.8
2012,shv_fpd,margins,billions of us dollars (USD),3.187
2012,shv_fpd,mtc_fmt,billions of us dollars (USD),0.002
2012,shv_fpd,nup_fpd,billions of us dollars (USD),0.02
2012,shv_fpd,off_fpd,billions of us dollars (USD),0.294
2012,shv_fpd,ohn_fpd,billions of us dollars (USD),0.016
2012,shv_fpd,omf_fmt,billions of us dollars (USD),0.008
2012,shv_fpd,omm_mmf,billions of us dollars (USD),0.013
2012,shv_fpd,opm_pla,billions of us dollars (USD),0.104
2012,shv_fpd,orn_fmt,billions of us dollars (USD),0.049
2012,shv_fpd,output,billions of us dollars (USD),6.65
2012,shv_fpd,sgn_mmf,billions of us dollars (USD),0.044
2012,shv_fpd,shv_fpd,billions of us dollars (USD),5.776
2012,shv_fpd,supply,billions of us dollars (USD),16.59
2012,shv_fpd,tax,billions of us dollars (USD),0.166
2012,shv_fpd,taxlessubsidies,billions of us dollars (USD),0.166
2012,shv_fpd,trdtrn,billions of us dollars (USD),4.973
2012,shv_fpd,trncost,billions of us dollars (USD),1.786
2012,shv_fpd,uph_fpd,billions of us dollars (USD),0.067
2012,smc_mch,basicsupply,billions of us dollars (USD),14.736
2012,smc_mch,duties,billions of us dollars (USD),0.002
2012,smc_mch,imports,billions of us dollars (USD),4.78
2012,smc_mch,margins,billions of us dollars (USD),2.506
2012,smc_mch,ogp_mch,billions of us dollars (USD),0.029
2012,smc_mch,oti_mch,billions of us dollars (USD),0.022
2012,smc_mch,output,billions of us dollars (USD),9.956
2012,smc_mch,sem_cep,billions of us dollars (USD),0.004
2012,smc_mch,smc_mch,billions of us dollars (USD),9.883
2012,smc_mch,supply,billions of us dollars (USD),17.723
2012,smc_mch,tax,billions of us dollars (USD),0.088
2012,smc_mch,taxlessubsidies,billions of us dollars (USD),0.089
2012,smc_mch,trdtrn,billions of us dollars (USD),2.898
2012,smc_mch,trncost,billions of us dollars (USD),0.392
2012,smc_mch,ure_pla,billions of us dollars (USD),0.018
2012,smi_mmf,basicsupply,billions of us dollars (USD),46.037
2012,smi_mmf,dnt_mmf,billions of us dollars (USD),0.002
2012,smi_mmf,duties,billions of us dollars (USD),0.001
2012,smi_mmf,eea_cep,billions of us dollars (USD),0.472
2012,smi_mmf,imports,billions of us dollars (USD),9.104
2012,smi_mmf,inv_che,billions of us dollars (USD),0.031
2012,smi_mmf,irr_cep,billions of us dollars (USD),0.019
2012,smi_mmf,margins,billions of us dollars (USD),16.07
2012,smi_mmf,obo_che,billions of us dollars (USD),0.427
2012,smi_mmf,ogp_mch,billions of us dollars (USD),0.001
2012,smi_mmf,omm_mmf,billions of us dollars (USD),0.012
2012,smi_mmf,oph_mmf,billions of us dollars (USD),0.002
2012,smi_mmf,opm_pla,billions of us dollars (USD),0.073
2012,smi_mmf,output,billions of us dollars (USD),36.933
2012,smi_mmf,phm_che,billions of us dollars (USD),0.016
2012,smi_mmf,sas_mmf,billions of us dollars (USD),1.266
2012,smi_mmf,sdn_cep,billions of us dollars (USD),0.003
2012,smi_mmf,sea_eec,billions of us dollars (USD),0.02
2012,smi_mmf,smi_mmf,billions of us dollars (USD),34.59
2012,smi_mmf,supply,billions of us dollars (USD),63.216
2012,smi_mmf,tax,billions of us dollars (USD),0.653
2012,smi_mmf,taxlessubsidies,billions of us dollars (USD),0.654
2012,smi_mmf,trdtrn,billions of us dollars (USD),16.525
2012,smi_mmf,trncost,billions of us dollars (USD),0.455
2012,snd_mov,basicsupply,billions of us dollars (USD),17.059
2012,snd_mov,duties,billions of us dollars (USD),0.002
2012,snd_mov,fdd_fdd,billions of us dollars (USD),0.036
2012,snd_mov,imports,billions of us dollars (USD),1.333
2012,snd_mov,margins,billions of us dollars (USD),3.784
2012,snd_mov,non_ott,billions of us dollars (USD),0.522
2012,snd_mov,oth_ott,billions of us dollars (USD),0.038
2012,snd_mov,output,billions of us dollars (USD),15.725
2012,snd_mov,pic_mov,billions of us dollars (USD),0.582
2012,snd_mov,rad_brd,billions of us dollars (USD),0.014
2012,snd_mov,snd_mov,billions of us dollars (USD),14.534
2012,snd_mov,supply,billions of us dollars (USD),21.329
2012,snd_mov,tax,billions of us dollars (USD),0.43
2012,snd_mov,taxlessubsidies,billions of us dollars (USD),0.432
2012,snd_mov,trdtrn,billions of us dollars (USD),3.839
2012,snd_mov,trncost,billions of us dollars (USD),0.055
2012,snk_fbp,basicsupply,billions of us dollars (USD),34.323
2012,snk_fbp,brd_fbp,billions of us dollars (USD),0.019
2012,snk_fbp,brk_fbp,billions of us dollars (USD),0.207
2012,snk_fbp,can_fbp,billions of us dollars (USD),0.093
2012,snk_fbp,cok_fbp,billions of us dollars (USD),0.639
2012,snk_fbp,duties,billions of us dollars (USD),0.009
2012,snk_fbp,edu_slg,billions of us dollars (USD),0.003
2012,snk_fbp,imports,billions of us dollars (USD),2.012
2012,snk_fbp,margins,billions of us dollars (USD),14.852
2012,snk_fbp,ofm_fbp,billions of us dollars (USD),0.089
2012,snk_fbp,oth_slg,billions of us dollars (USD),1.198
2012,snk_fbp,output,billions of us dollars (USD),32.311
2012,snk_fbp,snk_fbp,billions of us dollars (USD),29.695
2012,snk_fbp,soy_fbp,billions of us dollars (USD),0.011
2012,snk_fbp,spc_fbp,billions of us dollars (USD),0.243
2012,snk_fbp,sug_fbp,billions of us dollars (USD),0.114
2012,snk_fbp,supply,billions of us dollars (USD),51.132
2012,snk_fbp,tax,billions of us dollars (USD),1.324
2012,snk_fbp,taxlessubsidies,billions of us dollars (USD),1.333
2012,snk_fbp,trdtrn,billions of us dollars (USD),15.476
2012,snk_fbp,trncost,billions of us dollars (USD),0.624
2012,sop_che,abr_nmp,billions of us dollars (USD),0.052
2012,sop_che,adh_che,billions of us dollars (USD),0.022
2012,sop_che,basicsupply,billions of us dollars (USD),48.72
2012,sop_che,duties,billions of us dollars (USD),0.039
2012,sop_che,eea_cep,billions of us dollars (USD),0.005
2012,sop_che,fml_tex,billions of us dollars (USD),0.001
2012,sop_che,igm_che,billions of us dollars (USD),0.008
2012,sop_che,imports,billions of us dollars (USD),2.996
2012,sop_che,margins,billions of us dollars (USD),15.504
2012,sop_che,mbm_che,billions of us dollars (USD),0.005
2012,sop_che,oaf_fbp,billions of us dollars (USD),0.023
2012,sop_che,obi_che,billions of us dollars (USD),0.324
2012,sop_che,obo_che,billions of us dollars (USD),1.194
2012,sop_che,och_che,billions of us dollars (USD),0.285
2012,sop_che,oci_mch,billions of us dollars (USD),0.007
2012,sop_che,omm_mmf,billions of us dollars (USD),0.082
2012,sop_che,opm_pla,billions of us dollars (USD),0.002
2012,sop_che,oth_pet,billions of us dollars (USD),0.508
2012,sop_che,oti_mch,billions of us dollars (USD),0.002
2012,sop_che,output,billions of us dollars (USD),45.724
2012,sop_che,phm_che,billions of us dollars (USD),0.053
2012,sop_che,pmr_che,billions of us dollars (USD),0.239
2012,sop_che,pnt_che,billions of us dollars (USD),0.008
2012,sop_che,ppb_ppd,billions of us dollars (USD),0.001
2012,sop_che,ref_pet,billions of us dollars (USD),0.132
2012,sop_che,sdp_che,billions of us dollars (USD),0.035
2012,sop_che,shv_fpd,billions of us dollars (USD),0.004
2012,sop_che,sop_che,billions of us dollars (USD),41.808
2012,sop_che,spc_fbp,billions of us dollars (USD),0.001
2012,sop_che,srf_che,billions of us dollars (USD),0.001
2012,sop_che,supply,billions of us dollars (USD),67.026
2012,sop_che,tax,billions of us dollars (USD),1.833
2012,sop_che,taxlessubsidies,billions of us dollars (USD),1.872
2012,sop_che,toi_che,billions of us dollars (USD),0.923
2012,sop_che,trdtrn,billions of us dollars (USD),16.434
2012,sop_che,trncost,billions of us dollars (USD),0.931
2012,soy_fbp,basicsupply,billions of us dollars (USD),43.618
2012,soy_fbp,duties,billions of us dollars (USD),0.026
2012,soy_fbp,fat_fbp,billions of us dollars (USD),0.565
2012,soy_fbp,flr_fbp,billions of us dollars (USD),0.047
2012,soy_fbp,imports,billions of us dollars (USD),6.703
2012,soy_fbp,margins,billions of us dollars (USD),7.559
2012,soy_fbp,oaf_fbp,billions of us dollars (USD),0.054
2012,soy_fbp,output,billions of us dollars (USD),36.915
2012,soy_fbp,snk_fbp,billions of us dollars (USD),0.044
2012,soy_fbp,soy_fbp,billions of us dollars (USD),36.027
2012,soy_fbp,sug_fbp,billions of us dollars (USD),0.001
2012,soy_fbp,supply,billions of us dollars (USD),53.624
2012,soy_fbp,tax,billions of us dollars (USD),0.239
2012,soy_fbp,taxlessubsidies,billions of us dollars (USD),0.265
2012,soy_fbp,trdtrn,billions of us dollars (USD),9.741
2012,soy_fbp,trncost,billions of us dollars (USD),2.182
2012,soy_fbp,wet_fbp,billions of us dollars (USD),0.177
2012,spc_fbp,asp_fbp,billions of us dollars (USD),0.179
2012,spc_fbp,basicsupply,billions of us dollars (USD),21.363
2012,spc_fbp,brd_fbp,billions of us dollars (USD),0.032
2012,spc_fbp,can_fbp,billions of us dollars (USD),0.434
2012,spc_fbp,chk_fbp,billions of us dollars (USD),0.001
2012,spc_fbp,chs_fbp,billions of us dollars (USD),0.066
2012,spc_fbp,cok_fbp,billions of us dollars (USD),0.051
2012,spc_fbp,dry_fbp,billions of us dollars (USD),0.197
2012,spc_fbp,duties,billions of us dollars (USD),0.021
2012,spc_fbp,fat_fbp,billions of us dollars (USD),0.689
2012,spc_fbp,fzn_fbp,billions of us dollars (USD),0.03
2012,spc_fbp,imports,billions of us dollars (USD),2.011
2012,spc_fbp,margins,billions of us dollars (USD),7.537
2012,spc_fbp,mlk_fbp,billions of us dollars (USD),0.011
2012,spc_fbp,oaf_fbp,billions of us dollars (USD),0.006
2012,spc_fbp,och_che,billions of us dollars (USD),0.465
2012,spc_fbp,oci_mch,billions of us dollars (USD),0.002
2012,spc_fbp,ofm_fbp,billions of us dollars (USD),0.445
2012,spc_fbp,output,billions of us dollars (USD),19.352
2012,spc_fbp,phm_che,billions of us dollars (USD),0.014
2012,spc_fbp,sea_fbp,billions of us dollars (USD),0.016
2012,spc_fbp,snk_fbp,billions of us dollars (USD),0.005
2012,spc_fbp,soy_fbp,billions of us dollars (USD),0.277
2012,spc_fbp,spc_fbp,billions of us dollars (USD),16.08
2012,spc_fbp,sug_fbp,billions of us dollars (USD),0.001
2012,spc_fbp,supply,billions of us dollars (USD),30.022
2012,spc_fbp,syr_fbp,billions of us dollars (USD),0.119
2012,spc_fbp,tax,billions of us dollars (USD),0.61
2012,spc_fbp,taxlessubsidies,billions of us dollars (USD),0.631
2012,spc_fbp,tea_fbp,billions of us dollars (USD),0.231
2012,spc_fbp,trdtrn,billions of us dollars (USD),8.028
2012,spc_fbp,trncost,billions of us dollars (USD),0.491
2012,spd_mch,basicsupply,billions of us dollars (USD),8.801
2012,spd_mch,bbr_fmt,billions of us dollars (USD),0.016
2012,spd_mch,duties,billions of us dollars (USD),0.093
2012,spd_mch,gas_mot,billions of us dollars (USD),0.008
2012,spd_mch,imports,billions of us dollars (USD),4.274
2012,spd_mch,margins,billions of us dollars (USD),1.504
2012,spd_mch,mch_mch,billions of us dollars (USD),0.09
2012,spd_mch,output,billions of us dollars (USD),4.527
2012,spd_mch,spd_mch,billions of us dollars (USD),4.414
2012,spd_mch,supply,billions of us dollars (USD),10.688
2012,spd_mch,tax,billions of us dollars (USD),0.053
2012,spd_mch,taxlessubsidies,billions of us dollars (USD),0.145
2012,spd_mch,trdtrn,billions of us dollars (USD),1.741
2012,spd_mch,trncost,billions of us dollars (USD),0.237
2012,spr_art,agt_art,billions of us dollars (USD),2.845
2012,spr_art,basicsupply,billions of us dollars (USD),32.036
2012,spr_art,edu_slg,billions of us dollars (USD),0.4
2012,spr_art,ent_sle,billions of us dollars (USD),0.164
2012,spr_art,imports,billions of us dollars (USD),0.337
2012,spr_art,ori_rec,billions of us dollars (USD),0.089
2012,spr_art,output,billions of us dollars (USD),31.699
2012,spr_art,spr_art,billions of us dollars (USD),26.851
2012,spr_art,supply,billions of us dollars (USD),33.308
2012,spr_art,tax,billions of us dollars (USD),1.272
2012,spr_art,taxlessubsidies,billions of us dollars (USD),1.272
2012,spr_art,uni_edu,billions of us dollars (USD),1.35
2012,spr_fmt,basicsupply,billions of us dollars (USD),7.345
2012,spr_fmt,brk_mot,billions of us dollars (USD),0.009
2012,spr_fmt,crn_fmt,billions of us dollars (USD),0.069
2012,spr_fmt,cut_fmt,billions of us dollars (USD),0.001
2012,spr_fmt,duties,billions of us dollars (USD),0.026
2012,spr_fmt,imports,billions of us dollars (USD),1.512
2012,spr_fmt,irn_pmt,billions of us dollars (USD),0.016
2012,spr_fmt,margins,billions of us dollars (USD),0.884
2012,spr_fmt,oci_mch,billions of us dollars (USD),0.001
2012,spr_fmt,ofp_fpd,billions of us dollars (USD),0.061
2012,spr_fmt,omf_fmt,billions of us dollars (USD),0.003
2012,spr_fmt,omm_mmf,billions of us dollars (USD),0.04
2012,spr_fmt,omv_mot,billions of us dollars (USD),0.002
2012,spr_fmt,opm_pla,billions of us dollars (USD),0.001
2012,spr_fmt,otp_tex,billions of us dollars (USD),0.002
2012,spr_fmt,output,billions of us dollars (USD),5.832
2012,spr_fmt,plt_fmt,billions of us dollars (USD),0.001
2012,spr_fmt,ppp_pla,billions of us dollars (USD),0.002
2012,spr_fmt,pwr_mch,billions of us dollars (USD),0.007
2012,spr_fmt,shv_fpd,billions of us dollars (USD),0.002
2012,spr_fmt,spr_fmt,billions of us dollars (USD),5.483
2012,spr_fmt,spt_mch,billions of us dollars (USD),0.015
2012,spr_fmt,stl_pmt,billions of us dollars (USD),0.107
2012,spr_fmt,supply,billions of us dollars (USD),8.507
2012,spr_fmt,tax,billions of us dollars (USD),0.049
2012,spr_fmt,taxlessubsidies,billions of us dollars (USD),0.076
2012,spr_fmt,trdtrn,billions of us dollars (USD),1.087
2012,spr_fmt,trm_mot,billions of us dollars (USD),0.008
2012,spr_fmt,trncost,billions of us dollars (USD),0.203
2012,spt_mch,basicsupply,billions of us dollars (USD),9.438
2012,spt_mch,brk_mot,billions of us dollars (USD),0.027
2012,spt_mch,crn_fmt,billions of us dollars (USD),0.242
2012,spt_mch,cut_mch,billions of us dollars (USD),0.111
2012,spt_mch,duties,billions of us dollars (USD),0.036
2012,spt_mch,fss_fmt,billions of us dollars (USD),0.025
2012,spt_mch,gas_mot,billions of us dollars (USD),0.004
2012,spt_mch,imm_mch,billions of us dollars (USD),0.089
2012,spt_mch,imports,billions of us dollars (USD),1.12
2012,spt_mch,margins,billions of us dollars (USD),1.582
2012,spt_mch,mch_fmt,billions of us dollars (USD),0.158
2012,spt_mch,mct_mch,billions of us dollars (USD),0.147
2012,spt_mch,mlt_ote,billions of us dollars (USD),0.001
2012,spt_mch,ogp_mch,billions of us dollars (USD),0.033
2012,spt_mch,omv_mot,billions of us dollars (USD),0.045
2012,spt_mch,opm_pla,billions of us dollars (USD),0.055
2012,spt_mch,orn_fmt,billions of us dollars (USD),0.013
2012,spt_mch,oti_mch,billions of us dollars (USD),0.003
2012,spt_mch,output,billions of us dollars (USD),8.318
2012,spt_mch,plt_fmt,billions of us dollars (USD),0.011
2012,spt_mch,spt_mch,billions of us dollars (USD),6.66
2012,spt_mch,stm_mot,billions of us dollars (USD),0.591
2012,spt_mch,supply,billions of us dollars (USD),11.357
2012,spt_mch,tax,billions of us dollars (USD),0.055
2012,spt_mch,taxlessubsidies,billions of us dollars (USD),0.091
2012,spt_mch,tps_fmt,billions of us dollars (USD),0.071
2012,spt_mch,tpw_mot,billions of us dollars (USD),0.019
2012,spt_mch,trdtrn,billions of us dollars (USD),1.828
2012,spt_mch,trncost,billions of us dollars (USD),0.246
2012,spt_mch,wdv_eec,billions of us dollars (USD),0.012
2012,srf_che,adh_che,billions of us dollars (USD),0.01
2012,srf_che,basicsupply,billions of us dollars (USD),28.107
2012,srf_che,ctm_cep,billions of us dollars (USD),0.024
2012,srf_che,duties,billions of us dollars (USD),0.098
2012,srf_che,fml_tex,billions of us dollars (USD),0.013
2012,srf_che,fom_pla,billions of us dollars (USD),0.003
2012,srf_che,fyt_tex,billions of us dollars (USD),2.82
2012,srf_che,imports,billions of us dollars (USD),4.96
2012,srf_che,margins,billions of us dollars (USD),1.904
2012,srf_che,obi_che,billions of us dollars (USD),0.04
2012,srf_che,obo_che,billions of us dollars (USD),1.292
2012,srf_che,och_che,billions of us dollars (USD),0.036
2012,srf_che,output,billions of us dollars (USD),23.147
2012,srf_che,pmr_che,billions of us dollars (USD),0.787
2012,srf_che,ptr_che,billions of us dollars (USD),1.659
2012,srf_che,rug_tex,billions of us dollars (USD),0.001
2012,srf_che,srf_che,billions of us dollars (USD),16.44
2012,srf_che,supply,billions of us dollars (USD),30.731
2012,srf_che,tax,billions of us dollars (USD),0.079
2012,srf_che,taxlessubsidies,billions of us dollars (USD),0.177
2012,srf_che,trdtrn,billions of us dollars (USD),2.447
2012,srf_che,trncost,billions of us dollars (USD),0.543
2012,srf_che,txf_tex,billions of us dollars (USD),0.001
2012,srf_che,ure_pla,billions of us dollars (USD),0.022
2012,srp_use,acn_mch,billions of us dollars (USD),0.017
2012,srp_use,aen_ote,billions of us dollars (USD),0.009
2012,srp_use,air_ote,billions of us dollars (USD),0.001
2012,srp_use,ala_pmt,billions of us dollars (USD),0.011
2012,srp_use,alu_pmt,billions of us dollars (USD),0.308
2012,srp_use,amn_fmt,billions of us dollars (USD),0.015
2012,srp_use,basicsupply,billions of us dollars (USD),15.229
2012,srp_use,bbr_fmt,billions of us dollars (USD),0.024
2012,srp_use,bot_pla,billions of us dollars (USD),0.006
2012,srp_use,brk_mot,billions of us dollars (USD),0.03
2012,srp_use,ceh_fmt,billions of us dollars (USD),0.119
2012,srp_use,cig_fbp,billions of us dollars (USD),0.003
2012,srp_use,crn_fmt,billions of us dollars (USD),0.16
2012,srp_use,cut_fmt,billions of us dollars (USD),0.009
2012,srp_use,cut_mch,billions of us dollars (USD),0.022
2012,srp_use,duties,billions of us dollars (USD),0.004
2012,srp_use,eee_mot,billions of us dollars (USD),0.02
2012,srp_use,fab_fmt,billions of us dollars (USD),0.011
2012,srp_use,fmf_pmt,billions of us dollars (USD),0.033
2012,srp_use,fom_pla,billions of us dollars (USD),0.003
2012,srp_use,frm_mch,billions of us dollars (USD),0.036
2012,srp_use,fss_fmt,billions of us dollars (USD),0.107
2012,srp_use,ful_res,billions of us dollars (USD),0.074
2012,srp_use,gas_mot,billions of us dollars (USD),0.058
2012,srp_use,gla_nmp,billions of us dollars (USD),0.011
2012,srp_use,hdw_fmt,billions of us dollars (USD),0.007
2012,srp_use,hea_mch,billions of us dollars (USD),0.006
2012,srp_use,imm_mch,billions of us dollars (USD),0.006
2012,srp_use,imports,billions of us dollars (USD),6.687
2012,srp_use,irn_pmt,billions of us dollars (USD),0.354
2012,srp_use,lam_pla,billions of us dollars (USD),0.003
2012,srp_use,lim_res,billions of us dollars (USD),0.057
2012,srp_use,lwn_mch,billions of us dollars (USD),0.012
2012,srp_use,margins,billions of us dollars (USD),22.66
2012,srp_use,mch_fmt,billions of us dollars (USD),0.105
2012,srp_use,mch_mch,billions of us dollars (USD),0.029
2012,srp_use,mct_mch,billions of us dollars (USD),0.004
2012,srp_use,mil_wpd,billions of us dollars (USD),0.012
2012,srp_use,mtc_fmt,billions of us dollars (USD),0.29
2012,srp_use,mtt_fmt,billions of us dollars (USD),0.027
2012,srp_use,nff_pmt,billions of us dollars (USD),0.032
2012,srp_use,nfm_pmt,billions of us dollars (USD),0.054
2012,srp_use,nms_pmt,billions of us dollars (USD),0.014
2012,srp_use,oar_ote,billions of us dollars (USD),0.036
2012,srp_use,oee_mch,billions of us dollars (USD),0.046
2012,srp_use,omf_fmt,billions of us dollars (USD),0.036
2012,srp_use,omv_mot,billions of us dollars (USD),0.072
2012,srp_use,opm_pla,billions of us dollars (USD),0.001
2012,srp_use,opp_ppd,billions of us dollars (USD),0.011
2012,srp_use,orn_fmt,billions of us dollars (USD),0.092
2012,srp_use,oth_slg,billions of us dollars (USD),3.573
2012,srp_use,oti_mch,billions of us dollars (USD),0.01
2012,srp_use,otm_ote,billions of us dollars (USD),0.001
2012,srp_use,output,billions of us dollars (USD),8.542
2012,srp_use,owp_wpd,billions of us dollars (USD),0.012
2012,srp_use,pbc_ppd,billions of us dollars (USD),0.267
2012,srp_use,plb_fmt,billions of us dollars (USD),0.007
2012,srp_use,plm_pla,billions of us dollars (USD),0.05
2012,srp_use,plt_fmt,billions of us dollars (USD),0.112
2012,srp_use,ppb_ppd,billions of us dollars (USD),0.015
2012,srp_use,ppp_pla,billions of us dollars (USD),0.005
2012,srp_use,pri_pri,billions of us dollars (USD),0.115
2012,srp_use,pwr_fmt,billions of us dollars (USD),0.009
2012,srp_use,pwr_mch,billions of us dollars (USD),0.001
2012,srp_use,rol_fmt,billions of us dollars (USD),0.028
2012,srp_use,rrd_ote,billions of us dollars (USD),0.018
2012,srp_use,sap_pri,billions of us dollars (USD),0.003
2012,srp_use,saw_wpd,billions of us dollars (USD),0.001
2012,srp_use,shp_ote,billions of us dollars (USD),0.016
2012,srp_use,smc_mch,billions of us dollars (USD),0.001
2012,srp_use,sme_pmt,billions of us dollars (USD),0.011
2012,srp_use,spd_mch,billions of us dollars (USD),0.005
2012,srp_use,spr_fmt,billions of us dollars (USD),0.012
2012,srp_use,spt_mch,billions of us dollars (USD),0.012
2012,srp_use,sta_ppd,billions of us dollars (USD),0.033
2012,srp_use,stl_pmt,billions of us dollars (USD),0.249
2012,srp_use,stm_mot,billions of us dollars (USD),0.692
2012,srp_use,supply,billions of us dollars (USD),45.057
2012,srp_use,tax,billions of us dollars (USD),0.456
2012,srp_use,taxlessubsidies,billions of us dollars (USD),0.46
2012,srp_use,tbn_mch,billions of us dollars (USD),0.005
2012,srp_use,tir_pla,billions of us dollars (USD),0.003
2012,srp_use,toi_ppd,billions of us dollars (USD),0.009
2012,srp_use,tps_fmt,billions of us dollars (USD),0.185
2012,srp_use,tpw_mot,billions of us dollars (USD),0.057
2012,srp_use,trdtrn,billions of us dollars (USD),29.368
2012,srp_use,trm_mot,billions of us dollars (USD),0.012
2012,srp_use,trncost,billions of us dollars (USD),6.708
2012,srp_use,ure_pla,billions of us dollars (USD),0.006
2012,srp_use,ven_wpd,billions of us dollars (USD),0.011
2012,srp_use,vlv_fmt,billions of us dollars (USD),0.039
2012,srp_use,wst_wst,billions of us dollars (USD),0.561
2012,srs_con,basicsupply,billions of us dollars (USD),132.995
2012,srs_con,output,billions of us dollars (USD),132.995
2012,srs_con,rnt_hou,billions of us dollars (USD),10.887
2012,srs_con,srs_con,billions of us dollars (USD),122.107
2012,srs_con,supply,billions of us dollars (USD),132.995
2012,sta_ppd,basicsupply,billions of us dollars (USD),7.745
2012,sta_ppd,edu_slg,billions of us dollars (USD),0.549
2012,sta_ppd,eea_cep,billions of us dollars (USD),0.003
2012,sta_ppd,fom_pla,billions of us dollars (USD),0.001
2012,sta_ppd,imports,billions of us dollars (USD),0.592
2012,sta_ppd,margins,billions of us dollars (USD),1.372
2012,sta_ppd,off_fpd,billions of us dollars (USD),0.002
2012,sta_ppd,ofm_mmf,billions of us dollars (USD),0.042
2012,sta_ppd,opp_ppd,billions of us dollars (USD),0.03
2012,sta_ppd,output,billions of us dollars (USD),7.154
2012,sta_ppd,ppb_ppd,billions of us dollars (USD),0.109
2012,sta_ppd,pri_pri,billions of us dollars (USD),0.112
2012,sta_ppd,sap_pri,billions of us dollars (USD),0.015
2012,sta_ppd,sgn_mmf,billions of us dollars (USD),0.001
2012,sta_ppd,sta_ppd,billions of us dollars (USD),6.289
2012,sta_ppd,supply,billions of us dollars (USD),9.579
2012,sta_ppd,tax,billions of us dollars (USD),0.108
2012,sta_ppd,taxlessubsidies,billions of us dollars (USD),0.108
2012,sta_ppd,trdtrn,billions of us dollars (USD),1.726
2012,sta_ppd,trncost,billions of us dollars (USD),0.353
2012,stl_pmt,basicsupply,billions of us dollars (USD),13.726
2012,stl_pmt,crn_fmt,billions of us dollars (USD),0.003
2012,stl_pmt,cut_fmt,billions of us dollars (USD),0.003
2012,stl_pmt,duties,billions of us dollars (USD),0.002
2012,stl_pmt,imports,billions of us dollars (USD),4.205
2012,stl_pmt,irn_pmt,billions of us dollars (USD),1.635
2012,stl_pmt,margins,billions of us dollars (USD),2.231
2012,stl_pmt,oci_mch,billions of us dollars (USD),0.001
