yr,g,s,units,value
2005,hou,basicsupply,billions of us dollars (USD),1363.262
2005,hou,hou,billions of us dollars (USD),1343.362
2005,hou,ott,billions of us dollars (USD),0.014
2005,hou,output,billions of us dollars (USD),1363.262
2005,hou,sle,billions of us dollars (USD),19.885
2005,hou,subsidies,billions of us dollars (USD),-31.779
2005,hou,supply,billions of us dollars (USD),1331.489
2005,hou,tax,billions of us dollars (USD),0.006
2005,hou,taxlessubsidies,billions of us dollars (USD),-31.773
2005,ins,adm,billions of us dollars (USD),0.047
2005,ins,basicsupply,billions of us dollars (USD),620.274
2005,ins,ciffob,billions of us dollars (USD),-0.657
2005,ins,edu,billions of us dollars (USD),0.014
2005,ins,fen,billions of us dollars (USD),3.084
2005,ins,imports,billions of us dollars (USD),28.835
2005,ins,ins,billions of us dollars (USD),586.373
2005,ins,mvt,billions of us dollars (USD),0.164
2005,ins,ore,billions of us dollars (USD),0.13
2005,ins,otr,billions of us dollars (USD),0.019
2005,ins,ott,billions of us dollars (USD),0.009
2005,ins,output,billions of us dollars (USD),592.096
2005,ins,rnt,billions of us dollars (USD),0.34
2005,ins,sec,billions of us dollars (USD),1.913
2005,ins,sle,billions of us dollars (USD),0.003
2005,ins,subsidies,billions of us dollars (USD),-2.319
2005,ins,supply,billions of us dollars (USD),633.216
2005,ins,tax,billions of us dollars (USD),15.261
2005,ins,taxlessubsidies,billions of us dollars (USD),12.942
2005,leg,basicsupply,billions of us dollars (USD),246.386
2005,leg,imports,billions of us dollars (USD),1.26
2005,leg,ins,billions of us dollars (USD),0.197
2005,leg,leg,billions of us dollars (USD),244.929
2005,leg,output,billions of us dollars (USD),245.126
2005,leg,supply,billions of us dollars (USD),271.387
2005,leg,tax,billions of us dollars (USD),25.0
2005,leg,taxlessubsidies,billions of us dollars (USD),25.0
2005,man,basicsupply,billions of us dollars (USD),343.967
2005,man,man,billions of us dollars (USD),343.967
2005,man,output,billions of us dollars (USD),343.967
2005,man,supply,billions of us dollars (USD),344.72
2005,man,tax,billions of us dollars (USD),0.753
2005,man,taxlessubsidies,billions of us dollars (USD),0.753
2005,mch,basicsupply,billions of us dollars (USD),393.15
2005,mch,cep,billions of us dollars (USD),1.692
2005,mch,che,billions of us dollars (USD),0.31
2005,mch,duties,billions of us dollars (USD),0.894
2005,mch,eec,billions of us dollars (USD),1.404
2005,mch,fdd,billions of us dollars (USD),0.002
2005,mch,fmt,billions of us dollars (USD),4.286
2005,mch,fpd,billions of us dollars (USD),0.225
2005,mch,imports,billions of us dollars (USD),102.41
2005,mch,margins,billions of us dollars (USD),95.772
2005,mch,mch,billions of us dollars (USD),274.442
2005,mch,mmf,billions of us dollars (USD),0.392
2005,mch,mot,billions of us dollars (USD),2.558
2005,mch,nmp,billions of us dollars (USD),0.105
2005,mch,ote,billions of us dollars (USD),3.374
2005,mch,output,billions of us dollars (USD),290.739
2005,mch,pet,billions of us dollars (USD),0.006
2005,mch,pla,billions of us dollars (USD),1.165
2005,mch,pmt,billions of us dollars (USD),0.408
2005,mch,supply,billions of us dollars (USD),505.161
2005,mch,tax,billions of us dollars (USD),7.232
2005,mch,taxlessubsidies,billions of us dollars (USD),8.126
2005,mch,trdtrn,billions of us dollars (USD),103.885
2005,mch,trncost,billions of us dollars (USD),8.113
2005,mch,wht,billions of us dollars (USD),0.369
2005,min,basicsupply,billions of us dollars (USD),76.537
2005,min,che,billions of us dollars (USD),0.02
2005,min,duties,billions of us dollars (USD),0.004
2005,min,imports,billions of us dollars (USD),3.413
2005,min,margins,billions of us dollars (USD),5.963
2005,min,min,billions of us dollars (USD),71.49
2005,min,nmp,billions of us dollars (USD),0.602
2005,min,oil,billions of us dollars (USD),0.172
2005,min,output,billions of us dollars (USD),73.123
2005,min,pet,billions of us dollars (USD),0.204
2005,min,slg,billions of us dollars (USD),0.57
2005,min,smn,billions of us dollars (USD),0.066
2005,min,supply,billions of us dollars (USD),105.233
2005,min,tax,billions of us dollars (USD),2.794
2005,min,taxlessubsidies,billions of us dollars (USD),2.799
2005,min,trdtrn,billions of us dollars (USD),25.897
2005,min,trncost,billions of us dollars (USD),19.934
2005,mmf,basicsupply,billions of us dollars (USD),215.966
2005,mmf,cep,billions of us dollars (USD),0.734
2005,mmf,che,billions of us dollars (USD),0.307
2005,mmf,duties,billions of us dollars (USD),0.904
2005,mmf,eec,billions of us dollars (USD),0.138
2005,mmf,fdd,billions of us dollars (USD),0.001
2005,mmf,fmt,billions of us dollars (USD),0.532
2005,mmf,fnd,billions of us dollars (USD),0.117
2005,mmf,fpd,billions of us dollars (USD),0.247
2005,mmf,imports,billions of us dollars (USD),74.536
2005,mmf,margins,billions of us dollars (USD),128.636
2005,mmf,mch,billions of us dollars (USD),0.685
2005,mmf,mmf,billions of us dollars (USD),133.269
2005,mmf,mot,billions of us dollars (USD),0.059
2005,mmf,nmp,billions of us dollars (USD),0.04
2005,mmf,ott,billions of us dollars (USD),1.835
2005,mmf,output,billions of us dollars (USD),141.43
2005,mmf,pla,billions of us dollars (USD),0.68
2005,mmf,ppd,billions of us dollars (USD),0.275
2005,mmf,pri,billions of us dollars (USD),0.271
2005,mmf,slg,billions of us dollars (USD),1.25
2005,mmf,supply,billions of us dollars (USD),371.667
2005,mmf,tax,billions of us dollars (USD),10.437
2005,mmf,taxlessubsidies,billions of us dollars (USD),11.341
2005,mmf,tex,billions of us dollars (USD),0.237
2005,mmf,trdtrn,billions of us dollars (USD),144.36
2005,mmf,trncost,billions of us dollars (USD),15.724
2005,mmf,wht,billions of us dollars (USD),0.729
2005,mmf,wpd,billions of us dollars (USD),0.025
2005,mot,basicsupply,billions of us dollars (USD),718.511
2005,mot,cep,billions of us dollars (USD),0.213
2005,mot,che,billions of us dollars (USD),0.007
2005,mot,duties,billions of us dollars (USD),2.981
2005,mot,eec,billions of us dollars (USD),0.293
2005,mot,fmt,billions of us dollars (USD),0.932
2005,mot,fpd,billions of us dollars (USD),0.048
2005,mot,imports,billions of us dollars (USD),212.276
2005,mot,margins,billions of us dollars (USD),111.833
2005,mot,mch,billions of us dollars (USD),1.501
2005,mot,mmf,billions of us dollars (USD),0.013
2005,mot,mot,billions of us dollars (USD),502.101
2005,mot,nmp,billions of us dollars (USD),0.018
2005,mot,ote,billions of us dollars (USD),0.432
2005,mot,output,billions of us dollars (USD),506.235
2005,mot,pla,billions of us dollars (USD),0.507
2005,mot,supply,billions of us dollars (USD),863.723
2005,mot,tax,billions of us dollars (USD),18.192
2005,mot,taxlessubsidies,billions of us dollars (USD),21.173
2005,mot,tex,billions of us dollars (USD),0.151
2005,mot,trdtrn,billions of us dollars (USD),124.038
2005,mot,trncost,billions of us dollars (USD),12.205
2005,mot,wht,billions of us dollars (USD),0.021
2005,mov,basicsupply,billions of us dollars (USD),136.407
2005,mov,brd,billions of us dollars (USD),0.263
2005,mov,duties,billions of us dollars (USD),0.002
2005,mov,fdd,billions of us dollars (USD),0.039
2005,mov,fen,billions of us dollars (USD),0.117
2005,mov,imports,billions of us dollars (USD),6.075
2005,mov,margins,billions of us dollars (USD),8.613
2005,mov,mov,billions of us dollars (USD),129.912
2005,mov,output,billions of us dollars (USD),130.332
2005,mov,slg,billions of us dollars (USD),0.001
2005,mov,supply,billions of us dollars (USD),148.151
2005,mov,tax,billions of us dollars (USD),2.827
2005,mov,taxlessubsidies,billions of us dollars (USD),2.829
2005,mov,trdtrn,billions of us dollars (USD),8.914
2005,mov,trncost,billions of us dollars (USD),0.301
2005,mvt,amd,billions of us dollars (USD),0.013
2005,mvt,basicsupply,billions of us dollars (USD),109.227
2005,mvt,fen,billions of us dollars (USD),-0.014
2005,mvt,margins,billions of us dollars (USD),-109.227
2005,mvt,mvt,billions of us dollars (USD),107.64
2005,mvt,osv,billions of us dollars (USD),1.135
2005,mvt,output,billions of us dollars (USD),109.227
2005,mvt,rec,billions of us dollars (USD),0.384
2005,mvt,rnt,billions of us dollars (USD),0.069
2005,mvt,trdtrn,billions of us dollars (USD),-109.227
2005,nmp,basicsupply,billions of us dollars (USD),132.208
2005,nmp,cep,billions of us dollars (USD),0.112
2005,nmp,che,billions of us dollars (USD),0.041
2005,nmp,duties,billions of us dollars (USD),0.608
2005,nmp,eec,billions of us dollars (USD),0.127
2005,nmp,fmt,billions of us dollars (USD),0.199
2005,nmp,fpd,billions of us dollars (USD),0.281
2005,nmp,imports,billions of us dollars (USD),20.74
2005,nmp,margins,billions of us dollars (USD),32.978
2005,nmp,mch,billions of us dollars (USD),0.456
2005,nmp,min,billions of us dollars (USD),0.335
2005,nmp,mmf,billions of us dollars (USD),0.294
2005,nmp,mot,billions of us dollars (USD),0.036
2005,nmp,nmp,billions of us dollars (USD),108.778
2005,nmp,output,billions of us dollars (USD),111.468
2005,nmp,pet,billions of us dollars (USD),0.054
2005,nmp,pla,billions of us dollars (USD),0.43
2005,nmp,pmt,billions of us dollars (USD),0.187
2005,nmp,ppd,billions of us dollars (USD),0.064
2005,nmp,supply,billions of us dollars (USD),185.189
2005,nmp,tax,billions of us dollars (USD),3.7
2005,nmp,taxlessubsidies,billions of us dollars (USD),4.308
2005,nmp,trdtrn,billions of us dollars (USD),48.672
2005,nmp,trncost,billions of us dollars (USD),15.694
2005,nmp,wpd,billions of us dollars (USD),0.075
2005,nrs,amb,billions of us dollars (USD),0.115
2005,nrs,basicsupply,billions of us dollars (USD),153.37
2005,nrs,nrs,billions of us dollars (USD),152.139
2005,nrs,output,billions of us dollars (USD),153.37
2005,nrs,soc,billions of us dollars (USD),1.116
2005,nrs,supply,billions of us dollars (USD),154.491
2005,nrs,tax,billions of us dollars (USD),1.121
2005,nrs,taxlessubsidies,billions of us dollars (USD),1.121
2005,oil,basicsupply,billions of us dollars (USD),423.416
2005,oil,duties,billions of us dollars (USD),0.079
2005,oil,imports,billions of us dollars (USD),218.654
2005,oil,margins,billions of us dollars (USD),5.655
2005,oil,min,billions of us dollars (USD),0.001
2005,oil,nmp,billions of us dollars (USD),0.006
2005,oil,oil,billions of us dollars (USD),204.084
2005,oil,output,billions of us dollars (USD),204.763
2005,oil,smn,billions of us dollars (USD),0.542
2005,oil,supply,billions of us dollars (USD),460.714
2005,oil,tax,billions of us dollars (USD),9.688
2005,oil,taxlessubsidies,billions of us dollars (USD),9.767
2005,oil,trdtrn,billions of us dollars (USD),27.531
2005,oil,trncost,billions of us dollars (USD),21.876
2005,oil,uti,billions of us dollars (USD),0.028
2005,oil,wst,billions of us dollars (USD),0.102
2005,ore,adm,billions of us dollars (USD),0.276
2005,ore,amd,billions of us dollars (USD),0.369
2005,ore,art,billions of us dollars (USD),0.058
2005,ore,basicsupply,billions of us dollars (USD),906.67
2005,ore,edu,billions of us dollars (USD),0.05
2005,ore,fen,billions of us dollars (USD),0.674
2005,ore,grd,billions of us dollars (USD),0.002
2005,ore,ins,billions of us dollars (USD),0.227
2005,ore,mov,billions of us dollars (USD),0.081
2005,ore,nrs,billions of us dollars (USD),0.055
2005,ore,ore,billions of us dollars (USD),890.874
2005,ore,osv,billions of us dollars (USD),0.214
2005,ore,output,billions of us dollars (USD),906.67
2005,ore,rec,billions of us dollars (USD),0.006
2005,ore,rnt,billions of us dollars (USD),1.132
2005,ore,sle,billions of us dollars (USD),12.653
2005,ore,subsidies,billions of us dollars (USD),-3.482
2005,ore,supply,billions of us dollars (USD),903.881
2005,ore,tax,billions of us dollars (USD),0.692
2005,ore,taxlessubsidies,billions of us dollars (USD),-2.789
2005,osv,adm,billions of us dollars (USD),0.003
2005,osv,amd,billions of us dollars (USD),0.433
2005,osv,art,billions of us dollars (USD),0.208
2005,osv,basicsupply,billions of us dollars (USD),612.22
2005,osv,brd,billions of us dollars (USD),1.352
2005,osv,com,billions of us dollars (USD),1.097
2005,osv,edu,billions of us dollars (USD),0.012
2005,osv,fbt,billions of us dollars (USD),0.171
2005,osv,fen,billions of us dollars (USD),0.001
2005,osv,fmt,billions of us dollars (USD),0.036
2005,osv,gmt,billions of us dollars (USD),1.976
2005,osv,grd,billions of us dollars (USD),0.01
2005,osv,imports,billions of us dollars (USD),2.207
2005,osv,mch,billions of us dollars (USD),0.005
2005,osv,mvt,billions of us dollars (USD),67.216
2005,osv,ore,billions of us dollars (USD),0.065
2005,osv,osv,billions of us dollars (USD),479.858
2005,osv,otr,billions of us dollars (USD),0.149
2005,osv,ott,billions of us dollars (USD),12.66
2005,osv,output,billions of us dollars (USD),610.013
2005,osv,rec,billions of us dollars (USD),0.701
2005,osv,rnt,billions of us dollars (USD),1.062
2005,osv,sle,billions of us dollars (USD),1.623
2005,osv,slg,billions of us dollars (USD),0.843
2005,osv,supply,billions of us dollars (USD),625.751
2005,osv,tax,billions of us dollars (USD),13.53
2005,osv,taxlessubsidies,billions of us dollars (USD),13.53
2005,osv,tsv,billions of us dollars (USD),0.976
2005,osv,wht,billions of us dollars (USD),39.551
2005,osv,wrh,billions of us dollars (USD),0.004
2005,ote,basicsupply,billions of us dollars (USD),210.668
2005,ote,cep,billions of us dollars (USD),2.807
2005,ote,che,billions of us dollars (USD),0.002
2005,ote,duties,billions of us dollars (USD),0.188
2005,ote,eec,billions of us dollars (USD),0.054
2005,ote,fmt,billions of us dollars (USD),0.306
2005,ote,imports,billions of us dollars (USD),33.686
2005,ote,margins,billions of us dollars (USD),15.537
2005,ote,mch,billions of us dollars (USD),0.518
2005,ote,mmf,billions of us dollars (USD),0.151
2005,ote,mot,billions of us dollars (USD),0.311
2005,ote,nmp,billions of us dollars (USD),0.018
2005,ote,ote,billions of us dollars (USD),172.73
2005,ote,output,billions of us dollars (USD),176.982
2005,ote,pla,billions of us dollars (USD),0.065
2005,ote,supply,billions of us dollars (USD),230.619
2005,ote,tax,billions of us dollars (USD),1.791
2005,ote,taxlessubsidies,billions of us dollars (USD),1.979
2005,ote,tex,billions of us dollars (USD),0.002
2005,ote,trdtrn,billions of us dollars (USD),17.973
2005,ote,trncost,billions of us dollars (USD),2.435
2005,ote,wht,billions of us dollars (USD),0.018
2005,oth,basicsupply,billions of us dollars (USD),168.365
2005,oth,fnd,billions of us dollars (USD),1.435
2005,oth,imports,billions of us dollars (USD),166.929
2005,oth,output,billions of us dollars (USD),1.435
2005,oth,supply,billions of us dollars (USD),168.365
2005,otr,air,billions of us dollars (USD),0.296
2005,otr,basicsupply,billions of us dollars (USD),161.609
2005,otr,ciffob,billions of us dollars (USD),-2.166
2005,otr,grd,billions of us dollars (USD),0.163
2005,otr,imports,billions of us dollars (USD),0.083
2005,otr,mvt,billions of us dollars (USD),0.507
2005,otr,otr,billions of us dollars (USD),148.42
2005,otr,ott,billions of us dollars (USD),2.176
2005,otr,output,billions of us dollars (USD),163.692
2005,otr,sle,billions of us dollars (USD),8.464
2005,otr,supply,billions of us dollars (USD),161.867
2005,otr,tax,billions of us dollars (USD),0.258
2005,otr,taxlessubsidies,billions of us dollars (USD),0.258
2005,otr,trk,billions of us dollars (USD),1.815
2005,otr,wht,billions of us dollars (USD),0.569
2005,otr,wrh,billions of us dollars (USD),0.426
2005,otr,wst,billions of us dollars (USD),0.001
2005,otr,wtt,billions of us dollars (USD),0.855
2005,ott,adm,billions of us dollars (USD),1.07
2005,ott,amb,billions of us dollars (USD),6.305
2005,ott,amd,billions of us dollars (USD),0.702
2005,ott,art,billions of us dollars (USD),1.171
2005,ott,basicsupply,billions of us dollars (USD),579.989
2005,ott,bnk,billions of us dollars (USD),0.51
2005,ott,brd,billions of us dollars (USD),0.572
2005,ott,com,billions of us dollars (USD),0.415
2005,ott,dat,billions of us dollars (USD),0.077
2005,ott,edu,billions of us dollars (USD),0.528
2005,ott,fen,billions of us dollars (USD),-0.181
2005,ott,grd,billions of us dollars (USD),0.015
2005,ott,hos,billions of us dollars (USD),1.397
2005,ott,margins,billions of us dollars (USD),-577.828
2005,ott,mov,billions of us dollars (USD),0.487
2005,ott,nrs,billions of us dollars (USD),0.037
2005,ott,osv,billions of us dollars (USD),1.978
2005,ott,otr,billions of us dollars (USD),0.003
2005,ott,ott,billions of us dollars (USD),558.112
2005,ott,output,billions of us dollars (USD),579.989
